attribute,wrong_val,correct_val
500.sched_arr_time,12:15 a.m. dec 02,12:15 a.m.
500.act_arr_time,unknown,12:15 a.m.
501.act_dep_time,unknown,8:25 p.m.
501.act_arr_time,unknown,11:50 p.m.
502.act_dep_time,7:23 a.m.,7:22 a.m.
503.act_dep_time,8:52 a.m.,8:51 a.m.
504.sched_dep_time,unknown,8:29 a.m.
504.act_dep_time,8:37 a.m.,8:26 a.m.
504.sched_arr_time,unknown,9:24 a.m.
505.act_dep_time,unknown,1:30 p.m.
505.act_arr_time,unknown,3:50 p.m.
506.sched_dep_time,unknown,2:53 p.m.
506.act_dep_time,3:17 p.m.,3:01 p.m.
506.sched_arr_time,unknown,4:48 p.m.
507.sched_dep_time,unknown,7:35 a.m.
507.act_dep_time,7:41 a.m.,7:27 a.m.
507.sched_arr_time,unknown,9:43 a.m.
508.act_dep_time,unknown,11:08 p.m.
508.sched_arr_time,5:11 a.m.dec 02,5:11 a.m.
508.act_arr_time,unknown,5:11 a.m.
509.act_dep_time,unknown,5:30 p.m.
509.act_arr_time,unknown,6:40 p.m.
510.sched_dep_time,unknown,1:45 p.m.
510.act_dep_time,1:45 p.m.,1:32 p.m.
510.sched_arr_time,unknown,8:27 a.m.
511.sched_dep_time,unknown,11:15 a.m.
511.act_dep_time,11:47 a.m.,11:15 a.m.
511.sched_arr_time,unknown,1:40 p.m.
511.act_arr_time,2:02 p.m.,2:00 p.m.
512.sched_dep_time,unknown,8:20 p.m.
512.act_dep_time,8:40 p.m.,8:39 p.m.
512.sched_arr_time,unknown,9:20 p.m.
512.act_arr_time,9:11 p.m.,9:20 p.m.
513.sched_dep_time,unknown,2:55 p.m.
513.act_dep_time,3:04 p.m.,2:55 p.m.
513.sched_arr_time,unknown,4:53 p.m.
513.act_arr_time,4:24 p.m.,4:44 p.m.
514.sched_dep_time,unknown,2:30 p.m.
514.act_dep_time,2:59 p.m.,2:48 p.m.
514.sched_arr_time,unknown,7:03 p.m.
515.sched_dep_time,unknown,8:55 a.m.
515.act_dep_time,9:43 a.m.,9:16 a.m.
515.sched_arr_time,unknown,11:45 a.m.
515.act_arr_time,12:12 p.m.,11:56 a.m.
516.act_arr_time,3:36 p.m.,3:43 p.m.
517.act_dep_time,3:28 p.m.,3:27 p.m.
517.act_arr_time,5:34 p.m.,5:43 p.m.
518.act_dep_time,7:23 a.m.,7:22 a.m.
518.act_arr_time,11:07 a.m.,11:06 a.m.
519.act_dep_time,12:11 p.m.,12:10 p.m.
520.act_dep_time,8:05 a.m.,8:04 a.m.
520.act_arr_time,11:00 a.m.,11:01 a.m.
521.sched_dep_time,unknown,9:05 a.m.
521.act_dep_time,9:05 a.m.,8:52 a.m.
521.sched_arr_time,unknown,11:53 a.m.
522.act_dep_time,1:20 p.m.,1:19 p.m.
522.act_arr_time,3:01 p.m.,3:13 p.m.
523.sched_dep_time,unknown,8:35 a.m.
523.sched_arr_time,unknown,10:40 a.m.
523.act_arr_time,10:10 a.m.,10:16 a.m.
524.act_dep_time,3:38 p.m.,3:36 p.m.
525.act_arr_time,7:57 a.m.,8:06 a.m.
526.sched_dep_time,unknown,11:25 a.m.
526.act_dep_time,11:41 a.m.,11:40 a.m.
526.sched_arr_time,unknown,5:25 p.m.
527.act_arr_time,6:09 p.m.,6:15 p.m.
529.act_dep_time,7:40 a.m.,7:39 a.m.
530.sched_dep_time,unknown,2:55 p.m.
530.act_dep_time,4:02 p.m.,3:31 p.m.
530.sched_arr_time,unknown,4:49 p.m.
531.act_arr_time,6:17 p.m.,5:38 p.m.
532.act_dep_time,10:55 a.m.,10:54 a.m.
532.act_arr_time,12:48 p.m.,12:50 p.m.
533.act_dep_time,6:58 a.m.,6:57 a.m.
533.act_arr_time,7:32 a.m.,7:40 a.m.
534.act_dep_time,4:15 p.m.,3:58 p.m.
535.act_dep_time,6:11 a.m.,6:10 a.m.
536.act_dep_time,7:40 a.m.,7:39 a.m.
537.act_dep_time,7:32 a.m.,7:31 a.m.
543.act_arr_time,10:30 p.m. (estimated),10:30 p.m.
545.act_dep_time,6:47 p.m. (estimated runway),6:30 p.m.
545.act_arr_time,7:25 p.m. (estimated runway),7:25 p.m.
546.act_dep_time,3:28 p.m.,3:27 p.m.
548.act_dep_time,11:29 p.m. (estimated runway),11:25 p.m.
548.act_arr_time,6:35 a.m. (estimated runway),6:55 a.m.
551.act_dep_time,3:58 p.m.,4:00 p.m.
569.act_arr_time,3:20 p.m. (runway),3:30 p.m.
573.sched_dep_time,12:00 p.m.,12:00 a.m.
573.act_dep_time,11:51 a.m.,3:11 a.m.
574.act_arr_time,9:52 p.m. (estimated),9:52 p.m.
583.act_dep_time,7:15 p.m. (estimated),7:15 p.m.
583.act_arr_time,12:21 a.m. (estimated),12:21 a.m.
594.act_dep_time,7:07 a.m.,7:05 a.m.
598.act_dep_time,12:10 a.m. (estimated runway),11:55 p.m.
598.act_arr_time,5:42 a.m. (estimated runway),5:50 a.m.
599.act_dep_time,4:28 p.m. (estimated runway),4:25 p.m.
599.act_arr_time,12:01 a.m. (estimated runway),12:29 a.m.
600.act_dep_time,9:06 p.m. (estimated runway),9:00 p.m.
600.act_arr_time,11:49 p.m. (estimated runway),12:15 a.m.
601.act_dep_time,8:29 p.m. (estimated runway),8:25 p.m.
601.act_arr_time,11:35 p.m. (estimated runway),11:50 p.m.
602.act_dep_time,2:46 p.m.,2:55 p.m.
608.act_dep_time,unknown,11:08 p.m.
608.act_arr_time,unknown,5:11 a.m.
609.act_dep_time,5:30 p.m. (estimated),5:30 p.m.
609.act_arr_time,6:40 p.m. (estimated),6:40 p.m.
611.act_arr_time,9:19 p.m. (estimated),9:20 p.m.
612.act_dep_time,2:52 p.m.,2:55 p.m.
625.act_dep_time,11:43 a.m.,11:55 a.m.
630.act_arr_time,9:22 a.m.,9:32 a.m.
631.sched_dep_time,unknown,7:00 p.m.
631.act_dep_time,7:42 p.m.,7:14 p.m.
631.sched_arr_time,unknown,10:15 p.m.
633.act_dep_time,8:49 a.m.,8:29 a.m.
634.sched_dep_time,unknown,8:41 a.m.
634.act_dep_time,9:01 a.m.,8:42 a.m.
634.sched_arr_time,unknown,9:54 a.m.
635.act_dep_time,7:59 p.m.,7:58 p.m.
635.act_arr_time,unknown,10:30 p.m.
636.act_dep_time,12:12 p.m.,12:11 p.m.
637.act_dep_time,3:50 p.m.,3:27 p.m.
638.sched_dep_time,unknown,11:25 a.m.
638.act_dep_time,12:37 p.m.,11:32 a.m.
638.sched_arr_time,unknown,2:50 p.m.
639.sched_dep_time,unknown,10:39 a.m.
639.act_dep_time,10:53 a.m.,10:33 a.m.
639.sched_arr_time,unknown,11:19 a.m.
640.act_dep_time,unknown,11:25 p.m.
640.sched_arr_time,6:55 a.m. dec 02,6:55 a.m.
640.act_arr_time,unknown,6:55 a.m.
641.sched_dep_time,unknown,6:00 a.m.
641.act_dep_time,6:10 a.m.,5:56 a.m.
641.sched_arr_time,unknown,7:23 a.m.
642.sched_dep_time,unknown,12:30 a.m.
642.act_dep_time,12:58 a.m.,12:41 a.m.
642.sched_arr_time,unknown,5:35 a.m.
643.act_dep_time,4:10 p.m.,4:00 p.m.
643.act_arr_time,6:25 p.m.,6:28 p.m.
644.sched_dep_time,unknown,7:35 a.m.
644.act_dep_time,7:56 a.m.,7:29 a.m.
644.sched_arr_time,unknown,9:21 a.m.
644.act_arr_time,9:09 a.m.,9:14 a.m.
645.sched_dep_time,unknown,9:45 a.m.
645.act_dep_time,10:35 a.m.,10:19 a.m.
645.sched_arr_time,unknown,1:16 p.m.
646.act_dep_time,10:11 a.m.,10:10 a.m.
646.act_arr_time,1:18 p.m.,1:27 p.m.
647.sched_dep_time,unknown,8:15 a.m.
647.act_dep_time,8:26 a.m.,8:12 a.m.
647.sched_arr_time,unknown,10:06 a.m.
649.act_dep_time,4:30 p.m.,4:29 p.m.
650.sched_dep_time,unknown,10:45 a.m.
650.sched_arr_time,unknown,2:20 p.m.
651.sched_dep_time,unknown,2:30 p.m.
651.act_dep_time,2:59 p.m.,2:48 p.m.
651.sched_arr_time,unknown,7:03 p.m.
652.sched_dep_time,unknown,8:05 a.m.
652.act_dep_time,8:18 a.m.,8:00 a.m.
652.sched_arr_time,unknown,11:35 a.m.
653.sched_dep_time,unknown,2:55 p.m.
653.act_dep_time,3:04 p.m.,2:55 p.m.
653.sched_arr_time,unknown,5:00 p.m.
653.act_arr_time,5:00 p.m.,4:47 p.m.
654.act_dep_time,12:13 p.m.,12:12 p.m.
655.sched_dep_time,unknown,11:40 a.m.
655.act_dep_time,12:06 p.m.,11:56 a.m.
655.sched_arr_time,unknown,1:17 p.m.
656.act_dep_time,6:09 a.m.,6:08 a.m.
657.act_dep_time,11:45 a.m.,11:30 a.m.
657.act_arr_time,5:03 p.m.,5:05 p.m.
658.sched_dep_time,unknown,6:00 a.m.
658.act_dep_time,6:17 a.m.,6:02 a.m.
658.sched_arr_time,unknown,10:20 a.m.
659.sched_dep_time,unknown,8:40 a.m.
659.act_dep_time,9:01 a.m.,8:40 a.m.
659.sched_arr_time,unknown,10:54 a.m.
660.act_dep_time,10:19 a.m.,10:18 a.m.
660.act_arr_time,11:50 a.m.,11:56 a.m.
661.act_arr_time,3:19 p.m.,3:30 p.m.
662.sched_dep_time,unknown,7:53 a.m.
662.act_dep_time,8:07 a.m.,7:49 a.m.
662.sched_arr_time,unknown,1:39 p.m.
663.sched_dep_time,unknown,12:30 p.m.
663.act_dep_time,12:56 p.m.,12:35 p.m.
663.sched_arr_time,unknown,3:19 p.m.
664.sched_dep_time,unknown,11:45 a.m.
664.act_dep_time,12:14 p.m.,12:13 p.m.
664.sched_arr_time,unknown,2:00 p.m.
664.act_arr_time,2:01 p.m.,2:10 p.m.
665.act_dep_time,2:43 p.m.,2:26 p.m.
666.sched_dep_time,12:00 p.m.,12:00 a.m.
666.act_dep_time,12:08 p.m.,3:11 a.m.
666.act_arr_time,1:14 p.m.,1:15 p.m.
667.sched_dep_time,unknown,5:25 p.m.
667.act_dep_time,5:38 p.m.,5:22 p.m.
667.sched_arr_time,unknown,8:22 p.m.
668.sched_dep_time,unknown,7:10 p.m.
668.act_dep_time,8:36 p.m.,8:25 p.m.
668.sched_arr_time,unknown,8:56 p.m.
668.act_arr_time,9:38 p.m.,9:52 p.m.
669.act_dep_time,11:06 a.m.,11:05 a.m.
670.sched_dep_time,unknown,12:57 p.m.
670.act_dep_time,1:43 p.m.,1:32 p.m.
670.sched_arr_time,unknown,5:15 p.m.
671.sched_dep_time,unknown,3:35 p.m.
671.sched_arr_time,unknown,4:00 p.m.
671.act_arr_time,3:25 p.m.,3:33 p.m.
672.act_dep_time,7:22 a.m.,7:21 a.m.
672.act_arr_time,10:29 a.m.,10:36 a.m.
673.act_dep_time,unknown,6:30 p.m.
673.act_arr_time,unknown,7:25 p.m.
674.act_dep_time,6:56 p.m.,6:55 p.m.
674.act_arr_time,8:43 p.m.,8:53 p.m.
675.act_dep_time,unknown,7:15 p.m.
675.sched_arr_time,12:21 a.m. dec 02,12:21 a.m.
675.act_arr_time,unknown,12:21 a.m.
676.sched_dep_time,unknown,1:55 p.m.
676.act_dep_time,2:38 p.m.,2:10 p.m.
676.sched_arr_time,unknown,7:53 p.m.
677.act_dep_time,9:58 a.m.,9:14 a.m.
678.act_dep_time,6:57 a.m.,6:56 a.m.
679.act_dep_time,7:31 a.m.,7:30 a.m.
679.act_arr_time,9:29 a.m.,9:31 a.m.
680.sched_dep_time,unknown,4:55 p.m.
680.act_dep_time,5:09 p.m.,5:08 p.m.
680.sched_arr_time,unknown,8:05 p.m.
680.act_arr_time,7:53 p.m.,7:55 p.m.
681.act_dep_time,4:46 p.m.,4:28 p.m.
681.act_arr_time,6:35 p.m.,6:38 p.m.
682.sched_dep_time,unknown,4:16 p.m.
682.act_dep_time,4:37 p.m.,4:15 p.m.
682.sched_arr_time,unknown,7:35 p.m.
683.act_arr_time,9:49 p.m.,9:53 p.m.
684.sched_dep_time,unknown,10:25 a.m.
684.act_dep_time,10:37 a.m.,10:20 a.m.
684.sched_arr_time,unknown,6:44 p.m.
685.sched_dep_time,unknown,7:05 a.m.
685.act_dep_time,7:31 a.m.,7:05 a.m.
685.sched_arr_time,unknown,10:31 a.m.
685.act_arr_time,10:45 a.m.,10:47 a.m.
686.act_dep_time,11:02 a.m.,11:01 a.m.
687.act_dep_time,1:48 p.m.,1:31 p.m.
688.act_dep_time,12:42 p.m.,12:41 p.m.
688.act_arr_time,2:52 p.m.,2:50 p.m.
689.sched_dep_time,unknown,1:29 p.m.
689.act_dep_time,2:01 p.m.,1:48 p.m.
689.sched_arr_time,unknown,4:17 p.m.
690.act_dep_time,unknown,11:55 p.m.
690.sched_arr_time,5:50 a.m. dec 02,5:50 a.m.
690.act_arr_time,unknown,5:50 a.m.
691.act_dep_time,unknown,4:25 p.m.
691.sched_arr_time,12:29 a.m. dec 02,12:29 a.m.
691.act_arr_time,unknown,12:29 a.m.
692.act_dep_time,unknown,9:00 p.m.
692.sched_arr_time,12:15 a.m. dec 02,12:15 a.m.
692.act_arr_time,unknown,12:15 a.m.
693.act_dep_time,unknown,8:25 p.m.
693.act_arr_time,unknown,11:50 p.m.
694.act_dep_time,7:23 a.m.,7:22 a.m.
695.act_dep_time,8:52 a.m.,8:51 a.m.
696.sched_dep_time,unknown,8:29 a.m.
696.act_dep_time,8:37 a.m.,8:26 a.m.
696.sched_arr_time,unknown,9:24 a.m.
697.act_dep_time,unknown,1:30 p.m.
697.act_arr_time,unknown,3:50 p.m.
698.sched_dep_time,unknown,2:53 p.m.
698.act_dep_time,3:17 p.m.,3:01 p.m.
698.sched_arr_time,unknown,4:48 p.m.
699.sched_dep_time,unknown,7:35 a.m.
699.act_dep_time,7:41 a.m.,7:27 a.m.
699.sched_arr_time,unknown,9:43 a.m.
700.act_dep_time,unknown,11:08 p.m.
700.sched_arr_time,5:11 a.m.dec 02,5:11 a.m.
700.act_arr_time,unknown,5:11 a.m.
701.act_dep_time,unknown,5:30 p.m.
701.act_arr_time,unknown,6:40 p.m.
702.sched_dep_time,unknown,1:45 p.m.
702.act_dep_time,1:45 p.m.,1:32 p.m.
702.sched_arr_time,unknown,8:27 a.m.
703.sched_dep_time,unknown,11:15 a.m.
703.act_dep_time,11:47 a.m.,11:15 a.m.
703.sched_arr_time,unknown,1:40 p.m.
703.act_arr_time,2:02 p.m.,2:00 p.m.
704.sched_dep_time,unknown,8:20 p.m.
704.act_dep_time,8:40 p.m.,8:39 p.m.
704.sched_arr_time,unknown,9:20 p.m.
704.act_arr_time,9:11 p.m.,9:20 p.m.
705.sched_dep_time,unknown,2:55 p.m.
705.act_dep_time,3:04 p.m.,2:55 p.m.
705.sched_arr_time,unknown,4:53 p.m.
705.act_arr_time,4:24 p.m.,4:44 p.m.
706.sched_dep_time,unknown,2:30 p.m.
706.act_dep_time,2:59 p.m.,2:48 p.m.
706.sched_arr_time,unknown,7:03 p.m.
707.sched_dep_time,unknown,8:55 a.m.
707.act_dep_time,9:43 a.m.,9:16 a.m.
707.sched_arr_time,unknown,11:45 a.m.
707.act_arr_time,12:12 p.m.,11:56 a.m.
708.act_arr_time,3:36 p.m.,3:43 p.m.
709.act_dep_time,3:28 p.m.,3:27 p.m.
709.act_arr_time,5:34 p.m.,5:43 p.m.
710.act_dep_time,7:23 a.m.,7:22 a.m.
710.act_arr_time,11:07 a.m.,11:06 a.m.
711.act_dep_time,12:11 p.m.,12:10 p.m.
712.act_dep_time,8:05 a.m.,8:04 a.m.
712.act_arr_time,11:00 a.m.,11:01 a.m.
713.sched_dep_time,unknown,9:05 a.m.
713.act_dep_time,9:05 a.m.,8:52 a.m.
713.sched_arr_time,unknown,11:53 a.m.
714.act_dep_time,1:20 p.m.,1:19 p.m.
714.act_arr_time,3:01 p.m.,3:13 p.m.
715.sched_dep_time,unknown,8:35 a.m.
715.sched_arr_time,unknown,10:40 a.m.
715.act_arr_time,10:10 a.m.,10:16 a.m.
716.act_dep_time,3:38 p.m.,3:36 p.m.
717.act_arr_time,7:57 a.m.,8:06 a.m.
718.sched_dep_time,unknown,11:25 a.m.
718.act_dep_time,11:41 a.m.,11:40 a.m.
718.sched_arr_time,unknown,5:25 p.m.
719.act_arr_time,6:09 p.m.,6:15 p.m.
721.act_dep_time,7:40 a.m.,7:39 a.m.
722.sched_dep_time,unknown,2:55 p.m.
722.act_dep_time,4:02 p.m.,3:31 p.m.
722.sched_arr_time,unknown,4:49 p.m.
723.act_arr_time,6:17 p.m.,5:38 p.m.
724.act_dep_time,10:55 a.m.,10:54 a.m.
724.act_arr_time,12:48 p.m.,12:50 p.m.
725.act_dep_time,6:58 a.m.,6:57 a.m.
725.act_arr_time,7:32 a.m.,7:40 a.m.
726.act_dep_time,4:15 p.m.,3:58 p.m.
727.act_dep_time,6:11 a.m.,6:10 a.m.
728.act_dep_time,7:40 a.m.,7:39 a.m.
729.act_dep_time,7:32 a.m.,7:31 a.m.
730.sched_dep_time,unknown,7:10 a.m.
730.sched_arr_time,unknown,9:40 a.m.
730.act_arr_time,9:22 a.m.,9:32 a.m.
731.sched_dep_time,unknown,7:45 p.m.
731.act_dep_time,7:59 p.m.,7:58 p.m.
731.sched_arr_time,unknown,10:30 p.m.
731.act_arr_time,10:28 p.m.,10:30 p.m.
732.sched_dep_time,unknown,7:00 p.m.
732.act_dep_time,7:41 p.m.,7:14 p.m.
732.sched_arr_time,unknown,10:15 p.m.
732.act_arr_time,10:22 p.m.,10:29 p.m.
733.sched_dep_time,unknown,8:00 a.m.
733.act_dep_time,8:47 a.m.,8:29 a.m.
733.sched_arr_time,unknown,11:55 a.m.
733.act_arr_time,11:30 a.m.,11:58 a.m.
734.sched_dep_time,unknown,8:41 a.m.
734.act_dep_time,9:01 a.m.,8:42 a.m.
734.sched_arr_time,unknown,9:54 a.m.
734.act_arr_time,9:39 a.m.,9:43 a.m.
735.act_dep_time,unknown,6:30 p.m.
735.act_arr_time,unknown,7:25 p.m.
736.sched_dep_time,unknown,11:25 a.m.
736.act_dep_time,11:41 a.m.,11:40 a.m.
736.sched_arr_time,unknown,5:25 p.m.
736.act_arr_time,4:54 p.m.,4:56 p.m.
737.sched_dep_time,unknown,10:39 a.m.
737.act_dep_time,10:53 a.m.,10:33 a.m.
737.sched_arr_time,unknown,11:19 a.m.
737.act_arr_time,11:16 a.m.,11:21 a.m.
738.act_dep_time,unknown,11:25 p.m.
738.sched_arr_time,12/2/2011 6:55 a.m.,6:55 a.m.
738.act_arr_time,unknown,6:55 a.m.
739.sched_dep_time,unknown,6:00 a.m.
739.act_dep_time,6:09 a.m.,5:56 a.m.
739.sched_arr_time,unknown,7:23 a.m.
739.act_arr_time,7:04 a.m.,7:17 a.m.
740.sched_dep_time,unknown,12:30 a.m.
740.act_dep_time,12:57 a.m.,12:41 a.m.
740.sched_arr_time,unknown,5:35 a.m.
740.act_arr_time,5:25 a.m.,5:26 a.m.
741.sched_dep_time,unknown,12:15 p.m.
741.act_dep_time,12:42 p.m.,12:41 p.m.
741.sched_arr_time,unknown,2:45 p.m.
742.sched_dep_time,unknown,7:00 a.m.
742.sched_arr_time,unknown,9:55 a.m.
742.act_arr_time,9:29 a.m.,9:45 a.m.
743.sched_dep_time,unknown,4:15 p.m.
743.act_dep_time,4:30 p.m.,4:29 p.m.
743.sched_arr_time,unknown,7:55 p.m.
743.act_arr_time,7:37 p.m.,7:39 p.m.
744.sched_dep_time,unknown,9:05 a.m.
744.act_dep_time,10:11 a.m.,10:10 a.m.
744.sched_arr_time,unknown,12:35 p.m.
744.act_arr_time,1:19 p.m.,1:27 p.m.
745.sched_dep_time,unknown,11:50 a.m.
745.act_dep_time,12:13 p.m.,12:12 p.m.
745.sched_arr_time,unknown,3:50 p.m.
745.act_arr_time,4:08 p.m.,4:09 p.m.
746.sched_dep_time,unknown,11:40 a.m.
746.act_dep_time,12:05 p.m.,11:56 a.m.
746.sched_arr_time,unknown,1:17 p.m.
746.act_arr_time,1:06 p.m.,1:14 p.m.
747.sched_dep_time,unknown,6:00 a.m.
747.act_dep_time,6:09 a.m.,6:08 a.m.
747.sched_arr_time,unknown,9:20 a.m.
747.act_arr_time,8:50 a.m.,9:05 a.m.
748.sched_dep_time,unknown,7:55 a.m.
748.act_dep_time,8:05 a.m.,8:04 a.m.
748.sched_arr_time,unknown,11:05 a.m.
748.act_arr_time,10:58 a.m.,11:01 a.m.
749.sched_dep_time,unknown,10:15 a.m.
749.act_dep_time,10:19 a.m.,10:18 a.m.
749.sched_arr_time,unknown,12:10 p.m.
749.act_arr_time,11:50 a.m.,11:56 a.m.
750.sched_dep_time,unknown,7:30 a.m.
750.sched_arr_time,unknown,8:00 a.m.
750.act_arr_time,7:59 a.m.,8:06 a.m.
751.sched_dep_time,unknown,1:00 p.m.
751.sched_arr_time,unknown,2:35 p.m.
751.act_arr_time,3:13 p.m.,3:30 p.m.
752.sched_dep_time,unknown,12:30 p.m.
752.act_dep_time,12:55 p.m.,12:35 p.m.
752.sched_arr_time,unknown,3:19 p.m.
752.act_arr_time,3:07 p.m.,3:21 p.m.
753.sched_dep_time,unknown,11:45 a.m.
753.act_dep_time,12:14 p.m.,12:13 p.m.
753.sched_arr_time,unknown,2:00 p.m.
753.act_arr_time,1:55 p.m.,2:10 p.m.
754.sched_dep_time,unknown,2:30 p.m.
754.act_dep_time,2:41 p.m.,2:26 p.m.
754.sched_arr_time,unknown,6:15 p.m.
754.act_arr_time,5:22 p.m.,5:42 p.m.
755.sched_dep_time,unknown,11:35 a.m.
755.sched_arr_time,unknown,2:25 p.m.
755.act_arr_time,2:21 p.m.,2:27 p.m.
756.sched_dep_time,unknown,10:40 a.m.
756.act_dep_time,11:06 a.m.,11:05 a.m.
756.sched_arr_time,unknown,2:45 p.m.
756.act_arr_time,2:39 p.m.,2:46 p.m.
757.sched_dep_time,1:09 p.m.,12:57 p.m.
757.act_dep_time,unknown,1:32 p.m.
757.sched_arr_time,4:52 p.m.,5:15 p.m.
757.act_arr_time,unknown,5:34 p.m.
758.sched_dep_time,unknown,3:35 p.m.
758.sched_arr_time,unknown,4:00 p.m.
758.act_arr_time,3:26 p.m.,3:33 p.m.
759.sched_dep_time,unknown,7:15 a.m.
759.act_dep_time,7:22 a.m.,7:21 a.m.
759.sched_arr_time,unknown,10:35 a.m.
759.act_arr_time,10:34 a.m.,10:36 a.m.
760.sched_dep_time,unknown,6:45 p.m.
760.act_dep_time,6:56 p.m.,6:55 p.m.
760.sched_arr_time,unknown,9:10 p.m.
760.act_arr_time,8:38 p.m.,8:53 p.m.
761.sched_dep_time,unknown,12:00 p.m.
761.act_dep_time,12:12 p.m.,12:11 p.m.
761.sched_arr_time,unknown,3:15 p.m.
761.act_arr_time,3:04 p.m.,3:16 p.m.
762.sched_dep_time,unknown,9:15 a.m.
762.act_dep_time,9:56 a.m.,9:14 a.m.
762.sched_arr_time,unknown,12:18 p.m.
762.act_arr_time,12:02 p.m.,12:09 p.m.
763.sched_dep_time,unknown,6:00 a.m.
763.act_dep_time,6:57 a.m.,6:56 a.m.
763.sched_arr_time,unknown,7:30 a.m.
763.act_arr_time,7:49 a.m.,7:51 a.m.
764.sched_dep_time,unknown,7:10 a.m.
764.act_dep_time,7:31 a.m.,7:30 a.m.
764.sched_arr_time,unknown,9:35 a.m.
764.act_arr_time,9:26 a.m.,9:31 a.m.
765.sched_dep_time,unknown,4:55 p.m.
765.act_dep_time,5:09 p.m.,5:08 p.m.
765.sched_arr_time,unknown,8:05 p.m.
765.act_arr_time,7:43 p.m.,7:55 p.m.
766.sched_dep_time,unknown,7:25 a.m.
766.act_dep_time,7:40 a.m.,7:39 a.m.
766.sched_arr_time,unknown,11:10 a.m.
766.act_arr_time,10:43 a.m.,11:06 a.m.
767.sched_dep_time,unknown,4:16 p.m.
767.act_dep_time,4:35 p.m.,4:15 p.m.
767.sched_arr_time,unknown,7:35 p.m.
767.act_arr_time,7:23 p.m.,7:36 p.m.
768.sched_dep_time,unknown,8:00 p.m.
768.sched_arr_time,unknown,9:45 p.m.
768.act_arr_time,9:47 p.m.,9:53 p.m.
769.sched_dep_time,unknown,10:45 a.m.
769.sched_arr_time,unknown,2:20 p.m.
769.act_arr_time,1:36 p.m.,1:40 p.m.
770.sched_dep_time,unknown,1:33 p.m.
770.act_dep_time,1:46 p.m.,1:31 p.m.
770.sched_arr_time,unknown,4:31 p.m.
770.act_arr_time,4:20 p.m.,4:23 p.m.
771.sched_dep_time,unknown,1:29 p.m.
771.act_dep_time,1:59 p.m.,1:48 p.m.
771.sched_arr_time,unknown,4:17 p.m.
771.act_arr_time,4:05 p.m.,4:17 p.m.
772.act_dep_time,unknown,11:55 p.m.
772.sched_arr_time,12/2/2011 5:50 a.m.,5:50 a.m.
772.act_arr_time,unknown,5:50 a.m.
773.act_dep_time,unknown,9:00 p.m.
773.sched_arr_time,12/2/2011 12:15 a.m.,12:15 a.m.
773.act_arr_time,unknown,12:15 a.m.
774.act_dep_time,unknown,8:25 p.m.
774.act_arr_time,unknown,11:50 p.m.
775.sched_dep_time,unknown,6:59 a.m.
775.act_dep_time,7:23 a.m.,7:22 a.m.
775.sched_arr_time,unknown,10:34 a.m.
775.act_arr_time,9:45 a.m.,10:04 a.m.
776.sched_dep_time,unknown,8:35 a.m.
776.act_dep_time,8:52 a.m.,8:51 a.m.
776.sched_arr_time,unknown,11:50 a.m.
776.act_arr_time,11:33 a.m.,11:44 a.m.
777.sched_dep_time,unknown,8:29 a.m.
777.act_dep_time,8:37 a.m.,8:26 a.m.
777.sched_arr_time,unknown,9:24 a.m.
778.act_dep_time,unknown,1:30 p.m.
778.act_arr_time,unknown,3:50 p.m.
779.sched_dep_time,unknown,11:08 p.m.
779.act_dep_time,11/30/2011 11:34 p.m.,11:08 p.m.
779.sched_arr_time,unknown,5:11 a.m.
779.act_arr_time,5:24 a.m.,5:11 a.m.
780.act_dep_time,unknown,5:30 p.m.
780.act_arr_time,unknown,6:40 p.m.
781.sched_dep_time,unknown,8:05 a.m.
781.act_dep_time,8:17 a.m.,8:00 a.m.
781.sched_arr_time,unknown,11:35 a.m.
781.act_arr_time,11:27 a.m.,11:32 a.m.
782.sched_dep_time,unknown,2:35 p.m.
782.sched_arr_time,unknown,4:05 p.m.
782.act_arr_time,3:36 p.m.,3:43 p.m.
783.sched_dep_time,unknown,7:15 a.m.
783.act_dep_time,7:23 a.m.,7:22 a.m.
783.sched_arr_time,unknown,11:35 a.m.
783.act_arr_time,11:04 a.m.,11:06 a.m.
784.act_dep_time,unknown,4:25 p.m.
784.sched_arr_time,12/2/2011 12:29 a.m.,12:29 a.m.
784.act_arr_time,unknown,12:29 a.m.
785.sched_dep_time,unknown,7:35 a.m.
785.act_dep_time,7:41 a.m.,7:27 a.m.
785.sched_arr_time,unknown,9:43 a.m.
785.act_arr_time,8:33 a.m.,8:45 a.m.
786.sched_dep_time,unknown,12:10 p.m.
786.act_dep_time,12:11 p.m.,12:10 p.m.
786.sched_arr_time,unknown,2:15 p.m.
786.act_arr_time,1:42 p.m.,1:43 p.m.
787.sched_dep_time,unknown,1:05 p.m.
787.act_dep_time,1:20 p.m.,1:19 p.m.
787.sched_arr_time,unknown,2:35 p.m.
787.act_arr_time,2:49 p.m.,3:13 p.m.
788.sched_dep_time,unknown,7:10 a.m.
788.act_dep_time,7:32 a.m.,7:31 a.m.
788.sched_arr_time,unknown,3:30 p.m.
788.act_arr_time,3:12 p.m.,3:14 p.m.
789.sched_dep_time,unknown,10:40 a.m.
789.act_dep_time,10:55 a.m.,10:54 a.m.
789.sched_arr_time,unknown,12:55 p.m.
789.act_arr_time,12:37 p.m.,12:50 p.m.
790.sched_dep_time,unknown,6:45 a.m.
